TTOO,CREATED_SUNDAY,CREATED_SUNDAY_CANCEL_1_HOUR,CREATED_SUNDAY_CANCEL_24_HOUR,CREATED_MONDAY,CREATED_MONDAY_CANCEL_1_HOUR,CREATED_MONDAY_CANCEL_24_HOUR,CREATED_TUESDAY,CREATED_TUEDAY_CANCEL_1_HOUR,CREATED_TUSDAY_CANCEL_24_HOUR,CREATED_WEDNESDAY,CREATED_WEDNES_CANCEL_1_HOUR,CREATED_WEDNES_CANCEL_24_HOUR,CREATED_THURSDAY,CREATED_THURSDAY_CANCEL_1_HOUR,CREATED_THURS_CANCEL_24_HOUR,CREATED_FRIDAY,CREATED_FRIDAY_CANCEL_1_HOUR,CREATED_FRIDAY_CANCEL_24_HOUR,CREATED_SATURDAY,CREATED_SATURDAY_CANCEL_1_HOUR,CREATED_SATUR_CANCEL_24_HOUR
55466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55517,30,2,2,235,3,11,225,6,11,227,7,15,224,10,20,266,6,12,40,1,1
55541,4,0,0,15,0,0,20,0,0,17,0,1,13,0,0,16,0,0,6,0,1
55547,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
55551,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0
55566,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
55605,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0
55611,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1
55618,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55636,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
55638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55684,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0
55703,0,0,0,2,0,0,3,0,0,2,0,0,4,0,0,7,0,0,1,0,0
55719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55748,0,0,0,4,0,0,1,0,0,1,0,0,4,0,0,4,0,0,0,0,0
55749,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0
55753,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55755,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0
55803,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
55808,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55835,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0
55837,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
55838,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2
55840,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
55851,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
55856,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
55858,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
55868,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55907,0,0,0,2,0,0,2,0,0,3,0,0,2,0,0,1,0,0,0,0,0
55911,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55913,0,0,0,3,0,0,3,0,0,7,1,1,0,0,0,0,0,0,0,0,0
55932,0,0,0,2,0,0,0,0,0,8,0,0,4,1,1,7,1,1,0,0,0
55933,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55938,0,0,0,2,0,0,5,0,0,1,0,0,2,0,0,2,0,1,0,0,0
55947,3,2,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,2
55948,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
55950,0,0,0,7,1,1,12,0,1,4,0,0,3,0,0,0,0,0,5,0,0
55951,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,0,0
55970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55993,1,0,0,22,1,2,23,0,1,30,1,8,22,2,3,36,2,2,0,0,0
56007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56026,25,1,1,65,0,0,68,0,0,74,0,0,73,1,1,67,0,0,23,0,0
56029,0,0,0,3,0,0,2,0,0,2,1,1,12,0,1,12,1,1,31,3,3
56056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56073,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
56084,8,0,0,13,0,0,4,0,0,5,0,0,11,0,0,7,0,0,4,0,0
56098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
56105,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0
56116,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0
56143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56152,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56159,0,0,0,2,0,2,1,0,0,1,0,0,8,0,0,20,1,1,7,0,0
56174,0,0,0,2,0,0,7,2,3,14,0,1,5,0,0,0,0,0,1,0,0
56186,2,0,0,4,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0
56207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56232,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
56238,0,0,0,23,1,1,20,0,2,25,2,3,9,1,1,14,3,3,2,0,0
56299,20,0,0,20,0,0,33,0,3,22,2,3,25,0,0,13,0,1,16,0,0
56334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
56348,0,0,0,17,1,1,12,1,1,13,0,0,14,1,1,26,0,3,7,0,0
56360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56370,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
56374,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
56391,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
56408,0,0,0,4,0,0,0,0,0,3,0,0,5,0,0,2,0,0,1,0,0
56409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
56411,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
56419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
56422,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56425,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56465,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56468,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
56472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
56476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56480,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0
56482,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56486,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56500,2,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0
56516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56519,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
56560,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
56576,0,0,0,7,0,0,18,0,0,7,0,0,10,0,2,14,0,0,6,0,0
56583,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56621,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56634,4,1,1,3,1,1,3,3,3,4,2,2,5,0,0,3,0,0,2,0,0
56636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56638,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
56639,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56646,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56656,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,5,1,1,1,0,0
56658,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,1
56665,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56674,1,0,0,3,0,0,3,0,0,10,0,0,5,0,0,2,1,1,0,0,0
56707,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56758,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
56760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
56795,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
56804,0,0,0,2,0,1,2,0,0,6,1,1,1,0,0,2,0,0,0,0,0
56877,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
56895,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,0,0
56905,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,1,1,0,0,0
56906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56908,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56935,0,0,0,1,0,0,5,0,0,4,0,0,1,0,0,0,0,0,2,0,0
56965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56977,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
56985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
56986,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57042,0,0,0,1,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0
57122,0,0,0,8,0,1,13,1,1,7,0,0,10,1,1,8,0,0,0,0,0
57137,0,0,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0
57165,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
57170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
57188,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
57192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57205,300,3,4,290,3,9,286,1,6,253,2,5,275,1,2,301,2,6,262,0,1
57220,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0
57225,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0
57251,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
57258,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,2,0,0
57265,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,4,0,0,1,0,0
57278,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57337,0,0,0,7,0,0,4,0,0,0,0,0,4,0,0,1,0,0,1,1,1
57344,0,0,0,5,0,0,7,0,0,4,0,0,6,0,0,2,0,0,0,0,0
57352,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
57356,1,0,0,51,3,6,36,0,1,40,2,2,36,3,6,50,2,2,11,0,0
57371,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57420,0,0,0,0,0,0,0,0,0,3,3,3,1,1,1,1,1,1,0,0,0
57424,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57433,0,0,0,1,0,0,2,0,0,3,0,0,2,0,0,2,0,1,2,0,0
57436,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57444,51,2,3,53,1,1,38,0,1,0,0,0,52,2,3,71,1,2,62,5,5
57449,0,0,0,5,0,0,3,0,0,2,0,0,5,4,4,6,0,0,1,0,0
57463,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
57470,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
57475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
57476,0,0,0,4,0,0,4,0,0,2,0,0,2,0,0,1,0,0,5,0,0
57477,0,0,0,4,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
57493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
57542,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0
57554,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
57558,5,0,0,10,0,0,4,0,0,10,0,0,15,0,0,14,0,0,16,0,0
57563,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
57565,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
57609,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57623,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,3,0,0,0,0,0
57633,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57643,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
57660,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57662,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57666,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
57668,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
57682,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57726,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
57730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57773,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0
57775,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57781,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57791,0,0,0,3,0,0,7,0,0,3,0,0,8,1,1,5,0,0,7,1,1
57794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57796,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
57804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
57814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57849,0,0,0,2,0,0,3,0,0,4,0,0,1,0,0,2,0,0,0,0,0
57888,0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0
57897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57898,1,0,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0
57905,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0
57915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
57918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57922,0,0,0,1,0,0,11,0,4,3,0,0,4,0,0,9,1,3,5,0,0
57946,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
57952,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0
57957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57959,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0
57960,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
57966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57971,0,0,0,5,0,0,1,0,0,5,0,0,1,0,0,12,0,0,5,0,0
57992,2,0,2,1,0,0,7,0,0,5,0,0,3,0,0,2,0,0,0,0,0
57998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58010,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
58024,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
58046,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
58081,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58107,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58121,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58159,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,6,0,0
58163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
58190,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58210,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,2,2,0,0,0
58219,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
58233,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0
58250,0,0,0,3,0,0,3,0,0,12,0,0,3,0,0,15,1,1,6,0,0
58264,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0,0,2,1,1
58267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
58268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0
58269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58281,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
58310,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
58324,0,0,0,1,0,0,2,0,0,2,0,0,4,0,0,2,0,0,0,0,0
58342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58371,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58385,0,0,0,11,1,1,13,0,0,14,0,1,19,1,1,14,0,0,13,1,1
58403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58414,7,0,0,30,3,3,32,0,1,37,2,4,25,3,3,26,0,0,27,1,1
58415,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
58447,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
58466,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58496,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
58516,0,0,0,10,0,1,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0
58520,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58532,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58537,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
58538,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,0
58540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58543,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
58544,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
58553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58555,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0
58559,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
58566,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
58623,3,0,0,4,0,0,8,2,2,5,2,2,13,3,5,6,1,1,7,3,3
58634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58650,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
58684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
58685,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
58706,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
58750,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0
58752,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
58761,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,3,0,0,2,0,0
58763,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58764,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
58767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
58768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
58782,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0
58822,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1
58840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58853,8,1,1,31,1,4,21,4,4,28,1,3,18,1,2,17,2,2,19,0,0
58855,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
58863,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58878,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58880,0,0,0,6,0,0,5,0,0,7,0,0,1,0,0,3,0,0,3,0,0
58889,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
58898,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
58899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0
58900,0,0,0,2,0,0,2,0,0,0,0,0,6,1,1,2,0,0,0,0,0
58913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
58933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58961,0,0,0,4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
58988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
59000,1,0,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
59005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59020,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0
59042,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
59046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59049,0,0,0,17,1,2,5,0,0,2,0,0,3,0,0,5,0,0,0,0,0
59057,0,0,0,3,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
59079,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
59096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
